"Year","Week","epiweek","WeekStart","WeekMid","WeekEnd","enso","iod","pdo","num_days"
2024,28,202428,2024-07-07,2024-07-11,2024-07-13,0.0236582857142857,0.352923428571429,0.424154857142857,7
2024,29,202429,2024-07-14,2024-07-18,2024-07-20,0.0544774285714286,0.613645142857143,0.467622428571429,7
2024,30,202430,2024-07-21,2024-07-25,2024-07-27,0.0818748571428571,0.911406714285714,0.625222714285714,7
2024,31,202431,2024-07-28,2024-08-01,2024-08-03,0.086971,0.907543285714286,0.734942714285714,7
2024,32,202432,2024-08-04,2024-08-08,2024-08-10,0.0666055714285714,0.721399285714286,0.721772857142857,7
2024,33,202433,2024-08-11,2024-08-15,2024-08-17,0.0888642857142857,0.702138285714286,0.610081428571429,7
2024,34,202434,2024-08-18,2024-08-22,2024-08-24,0.0344485714285714,0.576200142857143,0.568240285714286,7
2024,35,202435,2024-08-25,2024-08-29,2024-08-31,-0.0294642857142857,0.400951285714286,0.605880142857143,7
2024,36,202436,2024-09-01,2024-09-05,2024-09-07,-0.073898,0.344530142857143,0.593675428571429,7
2024,37,202437,2024-09-08,2024-09-12,2024-09-14,-0.0823182857142857,0.396214857142857,0.578666714285714,7
2024,38,202438,2024-09-15,2024-09-19,2024-09-21,-0.0786084285714286,0.402629571428571,0.421968857142857,7
2024,39,202439,2024-09-22,2024-09-26,2024-09-28,-0.0532147142857143,0.334348142857143,0.408748142857143,7
2024,40,202440,2024-09-29,2024-10-03,2024-10-05,-0.0208551428571429,0.300271714285714,0.588184714285714,7
2024,41,202441,2024-10-06,2024-10-10,2024-10-12,-0.0298051428571429,0.232826857142857,0.624262714285714,7
2024,42,202442,2024-10-13,2024-10-17,2024-10-19,-0.0950711428571429,-0.0148095714285714,0.554792714285714,7
2024,43,202443,2024-10-20,2024-10-24,2024-10-26,-0.194203571428571,-0.259126428571429,0.414999142857143,7
2024,44,202444,2024-10-27,2024-10-31,2024-11-02,-0.183153571428571,-0.263677428571429,0.211139142857143,7
2024,45,202445,2024-11-03,2024-11-07,2024-11-09,-0.150386428571429,-0.162104,0.0416555714285714,7
2024,46,202446,2024-11-10,2024-11-14,2024-11-16,-0.206617428571429,-0.273485285714286,-0.00427314285714287,7
2024,47,202447,2024-11-17,2024-11-21,2024-11-23,-0.234923142857143,-0.509373,0.0441042857142857,7
2024,48,202448,2024-11-24,2024-11-28,2024-11-30,-0.307459285714286,-0.888186428571429,0.202193428571429,7
2024,49,202449,2024-12-01,2024-12-05,2024-12-07,-0.426671142857143,-1.26469214285714,0.427125142857143,7
2024,50,202450,2024-12-08,2024-12-12,2024-12-14,-0.529724428571429,-1.52972428571429,0.446231571428571,7
2024,51,202451,2024-12-15,2024-12-19,2024-12-21,-0.604622285714286,-1.56316428571429,0.406397714285714,7
2024,52,202452,2024-12-22,2024-12-26,2024-12-28,-0.619966714285714,-1.58735171428571,0.479043428571429,7
2025,1,202501,2024-12-29,2025-01-02,2025-01-04,-0.582724428571429,-1.77313385714286,0.637776857142857,7
2025,2,202502,2025-01-05,2025-01-09,2025-01-11,-0.579347571428571,-1.90549514285714,0.767900428571429,7
2025,3,202503,2025-01-12,2025-01-16,2025-01-18,-0.650407875,-1.802877,0.812774125,7
2025,4,202504,2025-01-19,2025-01-23,2025-01-25,-0.723395808673469,-1.71090628571429,0.646309640306122,7
2025,5,202505,2025-01-26,2025-01-30,2025-02-01,-0.762453857142857,-1.7509473877551,0.619109632653061,7
2025,6,202506,2025-02-02,2025-02-06,2025-02-08,-0.780024530612245,-1.93384375510204,0.686568602040816,7
2025,7,202507,2025-02-09,2025-02-13,2025-02-15,-0.800468428571429,-1.80512628571429,0.487133285714286,7
2025,8,202508,2025-02-16,2025-02-20,2025-02-22,-0.781915714285714,-1.53772557142857,0.320290857142857,7
2025,9,202509,2025-02-23,2025-02-27,2025-03-01,-0.76260375,-1.323918125,0.2663555,7
2025,10,202510,2025-03-02,2025-03-06,2025-03-08,-0.694542375,-1.2181878125,0.13811675,2
